Name,Sample,Total,g14,g5,g6,Total_indel,#1-Indel,#1-Reads(%),#2-Indel,#2-Reads(%),#3-Indel,#3-Reads(%),#4-Indel,#4-Reads(%),#5-Indel,#5-Reads(%),#6-Indel,#6-Reads(%),#7-Indel,#7-Reads(%),#8-Indel,#8-Reads(%),#9-Indel,#9-Reads(%),#10-Indel,#10-Reads(%),#11-Indel,#11-Reads(%),#12-Indel,#12-Reads(%),#13-Indel,#13-Reads(%),#14-Indel,#14-Reads(%),#15-Indel,#15-Reads(%),#16-Indel,#16-Reads(%),#17-Indel,#17-Reads(%),#18-Indel,#18-Reads(%),#19-Indel,#19-Reads(%),#20-Indel,#20-Reads(%),#21-Indel,#21-Reads(%),#22-Indel,#22-Reads(%),#23-Indel,#23-Reads(%),#24-Indel,#24-Reads(%),#25-Indel,#25-Reads(%),#26-Indel,#26-Reads(%),#27-Indel,#27-Reads(%),#28-Indel,#28-Reads(%),#29-Indel,#29-Reads(%),#30-Indel,#30-Reads(%),#31-Indel,#31-Reads(%),#32-Indel,#32-Reads(%),#33-Indel,#33-Reads(%),#34-Indel,#34-Reads(%),#35-Indel,#35-Reads(%),#36-Indel,#36-Reads(%),#37-Indel,#37-Reads(%),#38-Indel,#38-Reads(%),#39-Indel,#39-Reads(%),#40-Indel,#40-Reads(%),#41-Indel,#41-Reads(%),#42-Indel,#42-Reads(%),#43-Indel,#43-Reads(%),#44-Indel,#44-Reads(%),#45-Indel,#45-Reads(%),#46-Indel,#46-Reads(%),#47-Indel,#47-Reads(%),#48-Indel,#48-Reads(%),#49-Indel,#49-Reads(%),#50-Indel,#50-Reads(%),#51-Indel,#51-Reads(%),#52-Indel,#52-Reads(%),#53-Indel,#53-Reads(%),#54-Indel,#54-Reads(%),#55-Indel,#55-Reads(%),#56-Indel,#56-Reads(%),#57-Indel,#57-Reads(%),#58-Indel,#58-Reads(%),#59-Indel,#59-Reads(%),#60-Indel,#60-Reads(%),#61-Indel,#61-Reads(%),#62-Indel,#62-Reads(%),#63-Indel,#63-Reads(%),#64-Indel,#64-Reads(%),#65-Indel,#65-Reads(%),#66-Indel,#66-Reads(%),#67-Indel,#67-Reads(%),#68-Indel,#68-Reads(%),#69-Indel,#69-Reads(%),#70-Indel,#70-Reads(%),#71-Indel,#71-Reads(%),#72-Indel,#72-Reads(%),#73-Indel,#73-Reads(%),#74-Indel,#74-Reads(%),#75-Indel,#75-Reads(%),#76-Indel,#76-Reads(%),#77-Indel,#77-Reads(%),#78-Indel,#78-Reads(%),#79-Indel,#79-Reads(%),#80-Indel,#80-Reads(%),#81-Indel,#81-Reads(%),#82-Indel,#82-Reads(%),#83-Indel,#83-Reads(%),#84-Indel,#84-Reads(%),#85-Indel,#85-Reads(%),#86-Indel,#86-Reads(%),#87-Indel,#87-Reads(%),#88-Indel,#88-Reads(%),#89-Indel,#89-Reads(%),#90-Indel,#90-Reads(%),#91-Indel,#91-Reads(%),#92-Indel,#92-Reads(%),#93-Indel,#93-Reads(%),#94-Indel,#94-Reads(%),#95-Indel,#95-Reads(%),#96-Indel,#96-Reads(%),#97-Indel,#97-Reads(%),#98-Indel,#98-Reads(%),#99-Indel,#99-Reads(%),#100-Indel,#100-Reads(%),#101-Indel,#101-Reads(%),#102-Indel,#102-Reads(%),#103-Indel,#103-Reads(%),#104-Indel,#104-Reads(%),#105-Indel,#105-Reads(%),#106-Indel,#106-Reads(%),#107-Indel,#107-Reads(%),#108-Indel,#108-Reads(%),#109-Indel,#109-Reads(%),#110-Indel,#110-Reads(%),#111-Indel,#111-Reads(%),#112-Indel,#112-Reads(%),#113-Indel,#113-Reads(%),#114-Indel,#114-Reads(%),#115-Indel,#115-Reads(%),#116-Indel,#116-Reads(%),#117-Indel,#117-Reads(%),#118-Indel,#118-Reads(%),#119-Indel,#119-Reads(%),#120-Indel,#120-Reads(%),#121-Indel,#121-Reads(%),#122-Indel,#122-Reads(%),#123-Indel,#123-Reads(%),#124-Indel,#124-Reads(%),#125-Indel,#125-Reads(%),#126-Indel,#126-Reads(%),#127-Indel,#127-Reads(%),#128-Indel,#128-Reads(%),#129-Indel,#129-Reads(%),#130-Indel,#130-Reads(%),#131-Indel,#131-Reads(%),#132-Indel,#132-Reads(%),#133-Indel,#133-Reads(%),#134-Indel,#134-Reads(%),#135-Indel,#135-Reads(%),#136-Indel,#136-Reads(%),#137-Indel,#137-Reads(%),#138-Indel,#138-Reads(%),#139-Indel,#139-Reads(%),#140-Indel,#140-Reads(%),#141-Indel,#141-Reads(%),#142-Indel,#142-Reads(%),#143-Indel,#143-Reads(%),#144-Indel,#144-Reads(%),#145-Indel,#145-Reads(%),#146-Indel,#146-Reads(%),#147-Indel,#147-Reads(%),#148-Indel,#148-Reads(%),#149-Indel,#149-Reads(%),#150-Indel,#150-Reads(%),#151-Indel,#151-Reads(%),#152-Indel,#152-Reads(%),#153-Indel,#153-Reads(%),#154-Indel,#154-Reads(%),#155-Indel,#155-Reads(%),#156-Indel,#156-Reads(%),#157-Indel,#157-Reads(%),#158-Indel,#158-Reads(%),#159-Indel,#159-Reads(%),#160-Indel,#160-Reads(%),#161-Indel,#161-Reads(%),#162-Indel,#162-Reads(%),#163-Indel,#163-Reads(%),#164-Indel,#164-Reads(%),#165-Indel,#165-Reads(%),#166-Indel,#166-Reads(%),#167-Indel,#167-Reads(%),#168-Indel,#168-Reads(%),#169-Indel,#169-Reads(%),#170-Indel,#170-Reads(%),#171-Indel,#171-Reads(%),#172-Indel,#172-Reads(%),#173-Indel,#173-Reads(%),#174-Indel,#174-Reads(%),#175-Indel,#175-Reads(%),#176-Indel,#176-Reads(%),#177-Indel,#177-Reads(%),#178-Indel,#178-Reads(%),#179-Indel,#179-Reads(%),#180-Indel,#180-Reads(%),#181-Indel,#181-Reads(%),#182-Indel,#182-Reads(%),#183-Indel,#183-Reads(%),#184-Indel,#184-Reads(%),#185-Indel,#185-Reads(%),#186-Indel,#186-Reads(%),#187-Indel,#187-Reads(%),#188-Indel,#188-Reads(%),#189-Indel,#189-Reads(%),#190-Indel,#190-Reads(%),#191-Indel,#191-Reads(%),#192-Indel,#192-Reads(%),#193-Indel,#193-Reads(%),#194-Indel,#194-Reads(%),#195-Indel,#195-Reads(%),#196-Indel,#196-Reads(%),#197-Indel,#197-Reads(%),#198-Indel,#198-Reads(%),#199-Indel,#199-Reads(%),#200-Indel,#200-Reads(%),SNP_test,raw_wt_counter,0bp,In-frame,Out-of-frame,%g14,%g5,%g6
Miller-Plate62-A09,WT TTC642,1443,1419 (98.336798337%),1424 (98.683298683%),1424 (98.683298683%),8.25%,0,1324 (91.753291753%),-1,100 (6.930006930%),1,16 (1.108801109%),-2,3 (0.207900208%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.006868132,1438 (1.013389711),91.75,0,8.25,98.33679834,98.68329868,98.68329868
Miller-Plate62-A01,d3_g14,1888,864 (45.762711864%),846 (44.809322034%),855 (45.286016949%),56.99%,0,812 (43.008474576%),-5,315 (16.684322034%),-6,118 (6.250000000%),-1,104 (5.508474576%),-4,82 (4.343220339%),-8,62 (3.283898305%),-7,58 (3.072033898%),-3,49 (2.595338983%),-9,46 (2.436440678%),-12,39 (2.065677966%),-2,36 (1.906779661%),-17,34 (1.800847458%),-13,16 (0.847457627%),-21,15 (0.794491525%),-10,12 (0.635593220%),1,11 (0.582627119%),-14,10 (0.529661017%),-11,7 (0.370762712%),-15,6 (0.317796610%),4,6 (0.317796610%),2,5 (0.264830508%),3,5 (0.264830508%),-16,4 (0.211864407%),-22,4 (0.211864407%),-18,4 (0.211864407%),-45,3 (0.158898305%),-26,3 (0.158898305%),-40,2 (0.105932203%),-20,2 (0.105932203%),-28,2 (0.105932203%),-25,2 (0.105932203%),10,2 (0.105932203%),-39,2 (0.105932203%),5,2 (0.105932203%),-23,1 (0.052966102%),-38,1 (0.052966102%),-31,1 (0.052966102%),62,1 (0.052966102%),-82,1 (0.052966102%),-33,1 (0.052966102%),-29,1 (0.052966102%),11,1 (0.052966102%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.007886435,880 (1.018518519),43.01,15.25,41.74,45.76271186,44.80932203,45.28601695
Miller-Plate62-A03,d3_g5,1662,1353 (81.407942238%),154 (9.265944645%),154 (9.265944645%),89.53%,-1,228 (13.718411552%),1,183 (11.010830325%),0,174 (10.469314079%),-12,147 (8.844765343%),-2,131 (7.882069795%),-4,107 (6.438026474%),-13,79 (4.753309266%),-5,64 (3.850782190%),-3,53 (3.188929001%),-6,47 (2.827918171%),2,32 (1.925391095%),-8,27 (1.624548736%),-25,19 (1.143200963%),-26,18 (1.083032491%),-14,18 (1.083032491%),-33,18 (1.083032491%),-20,17 (1.022864019%),-7,17 (1.022864019%),-27,17 (1.022864019%),-9,15 (0.902527076%),-10,15 (0.902527076%),-24,14 (0.842358604%),-15,13 (0.782190132%),-17,12 (0.722021661%),-18,12 (0.722021661%),-19,12 (0.722021661%),-43,11 (0.661853189%),-11,10 (0.601684717%),-21,7 (0.421179302%),-23,7 (0.421179302%),3,7 (0.421179302%),-51,6 (0.361010830%),-113,6 (0.361010830%),6,6 (0.361010830%),-31,5 (0.300842359%),-29,5 (0.300842359%),-39,4 (0.240673887%),-16,4 (0.240673887%),-87,4 (0.240673887%),-103,4 (0.240673887%),-22,4 (0.240673887%),4,4 (0.240673887%),-116,3 (0.180505415%),-106,3 (0.180505415%),-48,3 (0.180505415%),-122,3 (0.180505415%),-130,3 (0.180505415%),108,2 (0.120336943%),70,2 (0.120336943%),-108,2 (0.120336943%),79,2 (0.120336943%),-38,2 (0.120336943%),-93,2 (0.120336943%),13,2 (0.120336943%),-30,2 (0.120336943%),-78,2 (0.120336943%),16,2 (0.120336943%),-28,2 (0.120336943%),8,2 (0.120336943%),9,2 (0.120336943%),-94,2 (0.120336943%),-46,1 (0.060168472%),-80,1 (0.060168472%),97,1 (0.060168472%),-35,1 (0.060168472%),-49,1 (0.060168472%),14,1 (0.060168472%),27,1 (0.060168472%),-84,1 (0.060168472%),91,1 (0.060168472%),11,1 (0.060168472%),-52,1 (0.060168472%),-71,1 (0.060168472%),67,1 (0.060168472%),-53,1 (0.060168472%),-47,1 (0.060168472%),-129,1 (0.060168472%),-79,1 (0.060168472%),77,1 (0.060168472%),33,1 (0.060168472%),7,1 (0.060168472%),-44,1 (0.060168472%),-118,1 (0.060168472%),-34,1 (0.060168472%),48,1 (0.060168472%),72,1 (0.060168472%),-107,1 (0.060168472%),15,1 (0.060168472%),121,1 (0.060168472%),63,1 (0.060168472%),-45,1 (0.060168472%),-102,1 (0.060168472%),17,1 (0.060168472%),128,1 (0.060168472%),87,1 (0.060168472%),-104,1 (0.060168472%),-55,1 (0.060168472%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.986682108,1381 (1.020694752),10.47,23.83,65.7,81.40794224,9.265944645,9.265944645
Miller-Plate62-A04,d3_g6,2471,1968 (79.643868879%),184 (7.446377985%),184 (7.446377985%),90.85%,1,310 (12.545528126%),-12,273 (11.048158640%),0,226 (9.146094699%),-5,193 (7.810602995%),-1,167 (6.758397410%),-2,159 (6.434641845%),-13,123 (4.977741805%),-4,117 (4.734925132%),-6,78 (3.156616754%),-3,73 (2.954269527%),-8,44 (1.780655605%),-25,41 (1.659247268%),-26,35 (1.416430595%),-18,34 (1.375961149%),-24,33 (1.335491704%),2,32 (1.295022258%),-15,31 (1.254552813%),-19,30 (1.214083367%),-11,29 (1.173613921%),-21,29 (1.173613921%),-17,28 (1.133144476%),-14,27 (1.092675030%),-52,22 (0.890327803%),-10,21 (0.849858357%),-32,21 (0.849858357%),-42,21 (0.849858357%),-16,20 (0.809388911%),-27,19 (0.768919466%),-7,19 (0.768919466%),-105,14 (0.566572238%),-22,13 (0.526102792%),-9,12 (0.485633347%),-43,11 (0.445163901%),-20,10 (0.404694456%),-29,9 (0.364225010%),-34,8 (0.323755565%),-33,8 (0.323755565%),-35,8 (0.323755565%),-23,7 (0.283286119%),4,6 (0.242816673%),6,6 (0.242816673%),-84,6 (0.242816673%),33,5 (0.202347228%),-49,5 (0.202347228%),-28,5 (0.202347228%),-64,5 (0.202347228%),-81,5 (0.202347228%),-58,4 (0.161877782%),42,4 (0.161877782%),-109,3 (0.121408337%),-38,3 (0.121408337%),48,3 (0.121408337%),21,3 (0.121408337%),17,3 (0.121408337%),89,3 (0.121408337%),3,3 (0.121408337%),-39,3 (0.121408337%),104,3 (0.121408337%),-67,3 (0.121408337%),-44,2 (0.080938891%),56,2 (0.080938891%),-46,2 (0.080938891%),11,2 (0.080938891%),68,2 (0.080938891%),-31,2 (0.080938891%),-97,2 (0.080938891%),88,2 (0.080938891%),30,2 (0.080938891%),5,2 (0.080938891%),-50,2 (0.080938891%),87,2 (0.080938891%),32,1 (0.040469446%),59,1 (0.040469446%),126,1 (0.040469446%),-30,1 (0.040469446%),41,1 (0.040469446%),-45,1 (0.040469446%),118,1 (0.040469446%),117,1 (0.040469446%),29,1 (0.040469446%),-111,1 (0.040469446%),106,1 (0.040469446%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1,2007 (1.019817073),9.15,27.2,63.66,79.64386888,7.446377985,7.446377985
